City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
328,santa eularia des riu,38.9846,1.5341,29.060000000000002,55,0,3.09,ES,1696164426
329,shentala,54.45,51.4833,16.920000000000016,45,19,5.07,RU,1696164426
330,burang,30.25,81.1667,8.210000000000036,66,43,2.77,CN,1696164427
331,psachna,38.5833,23.6333,28.010000000000048,43,5,4.21,GR,1696164427
332,taksimo,56.3444,114.8794,9.28000000000003,60,89,0.89,RU,1696164427
333,chepo,9.1667,-79.1,28.890000000000043,89,100,1.23,PA,1696164254
334,kattivakkam,13.2167,80.3167,32.05000000000001,80,100,6.77,IN,1696164428
335,rio grande,-32.035,-52.0986,18.060000000000002,70,0,2.06,BR,1696164428
336,nurota,40.5614,65.6886,20.03000000000003,23,68,3.09,UZ,1696164428
337,cozumel,20.5083,-86.9458,28.30000000000001,95,75,0.45,MX,1696164429
338,gilgit,35.9221,74.3087,23.350000000000023,27,56,1.81,PK,1696164429
339,yeppoon,-23.1333,150.7333,19.879999999999995,71,0,5.18,AU,1696164429
340,colindres,43.3864,-3.4353,33.200000000000045,47,23,2.34,ES,1696164429
341,ekibastuz,51.6667,75.3667,12.840000000000032,63,17,3.3,KZ,1696164430
342,arroyo,41.6096,-4.7969,31.439999999999998,35,0,1.54,ES,1696164430
343,eraan,9.0629,117.7016,26.150000000000034,90,100,5.94,PH,1696164430
344,kingston,17.997,-76.7936,29.02000000000004,85,20,2.57,JM,1696163951
345,badger,64.8,-147.5333,4.090000000000032,72,20,2.57,US,1696163927
346,toliara,-23.35,43.6667,27.49000000000001,58,0,5.33,MG,1696164041
347,santa terezinha,-29.9002,-50.0904,15.129999999999995,75,100,4.14,BR,1696164431
348,ginir,7.1333,40.7,22.5,49,98,2.96,ET,1696164431
349,bogale,16.2833,95.4,24.370000000000005,97,100,1.8,MM,1696164431
350,duayaw-nkwanta,7.1724,-2.1028,29.54000000000002,63,81,0.85,GH,1696164431
351,flin flon,54.7682,-101.865,5.910000000000025,93,100,4.12,CA,1696164432
352,usinsk,65.9939,57.5281,11.260000000000048,90,100,9.35,RU,1696164432
353,fortuna,40.5982,-124.1573,8.510000000000048,96,75,0.0,US,1696164004
354,nantucket,41.2835,-70.0995,16.08000000000004,90,0,8.75,US,1696164432
355,nelson bay,-32.7167,152.15,21.670000000000016,56,63,0.45,AU,1696164065
356,kamakwie,9.5,-12.2333,31.660000000000025,66,100,0.88,SL,1696164433
357,sainte catherine de la jacques cartier,46.8524,-71.6206,12.920000000000016,100,75,3.09,CA,1696164433
358,kone,-21.0595,164.8658,19.100000000000023,79,100,2.67,NC,1696164052
359,khvansar,33.2205,50.315,22.30000000000001,11,47,5.53,IR,1696164433
360,brookings,44.3114,-96.7984,22.25,75,0,5.14,US,1696164025
361,leongatha,-38.4833,145.95,6.3700000000000045,98,8,1.1,AU,1696164434
362,saint-gilles,43.6766,4.4302,29.82000000000005,42,0,0.51,FR,1696164434
363,nar'yan-mar,67.6713,53.087,10.620000000000005,98,100,4.02,RU,1696163987
364,tetouan,35.5711,-5.3724,24.430000000000007,73,20,5.66,MA,1696164338
365,queenstown,-31.8976,26.8753,17.32000000000005,31,0,4.77,ZA,1696163986
366,luderitz,-26.6481,15.1594,21.53000000000003,54,0,7.81,NA,1696164016
367,quellon,-43.1167,-73.6167,5.960000000000036,92,100,3.81,CL,1696164068
368,manado,1.487,124.8455,27.430000000000007,74,40,2.57,ID,1696164435
369,kodar,16.9833,79.9667,26.79000000000002,83,100,2.67,IN,1696164435
370,kimbe,-5.5502,150.1429,24.850000000000023,92,97,1.93,PG,1696164436
371,swakopmund,-22.6833,14.5333,20.470000000000027,84,56,1.79,NA,1696164436
372,wewak,-3.5534,143.6268,26.439999999999998,87,14,1.72,PG,1696164436
373,rozhniv,48.366,25.2258,18.129999999999995,46,100,4.15,UA,1696164436
374,maubin,16.7333,95.65,24.150000000000034,96,100,2.08,MM,1696164436
375,leava,-14.3,-178.1667,25.450000000000045,80,100,11.18,WF,1696164437
376,weno,7.4515,151.8468,28.970000000000027,84,40,3.6,FM,1696164007
377,ulsteinvik,62.3432,5.8487,15.5,72,100,1.79,NO,1696164437
378,odesskoye,54.2111,72.9651,10.78000000000003,66,1,1.75,RU,1696164437
379,sile,41.1754,29.6133,20.370000000000005,77,100,7.42,TR,1696164437
380,bend,44.0582,-121.3153,5.960000000000036,82,0,2.57,US,1696164166
381,sassandra,4.95,-6.0833,26.99000000000001,82,46,4.31,CI,1696164438
382,ubari,26.5921,12.7805,34.69,21,98,5.22,LY,1696164438
383,asuncion nochixtlan,17.4667,-97.2333,12.770000000000039,91,61,1.93,MX,1696164438
384,ternate,0.8,127.4,26.970000000000027,82,53,2.66,ID,1696164438
385,susuman,62.7833,148.1667,-1.1200000000000045,73,14,1.79,RU,1696163932
386,delvada,20.7667,71.0333,28.370000000000005,70,92,6.18,IN,1696164439
387,tutong,4.8,114.65,28.05000000000001,84,100,4.23,BN,1696164439
388,bonthe,7.5264,-12.505,29.82000000000005,69,100,3.41,SL,1696164439
389,iskateley,67.6803,53.1512,10.57000000000005,98,100,4.02,RU,1696163994
390,ponsacco,43.6238,10.6291,33.660000000000025,32,0,0.45,IT,1696164440
391,moose jaw,50.4001,-105.5344,9.140000000000043,93,100,2.57,CA,1696164440
392,maun,-19.9833,23.4167,37.98000000000002,14,0,7.2,BW,1696164440
393,troitskoye,52.9821,84.6757,7.060000000000002,73,9,1.38,RU,1696164441
394,la spezia,44.1105,9.8434,29.720000000000027,55,0,0.45,IT,1696164442
395,qarah bagh,34.9402,61.7759,21.470000000000027,13,0,5.05,AF,1696164442
396,tarakan,3.3,117.6333,28.720000000000027,89,20,1.54,ID,1696164443
397,frontera,26.9333,-101.45,24.379999999999995,80,100,0.89,MX,1696164443
398,ulysses,37.5814,-101.3552,17.02000000000004,88,0,5.66,US,1696164443
399,berdigestyakh,62.0989,126.6992,2.090000000000032,58,100,1.89,RU,1696164047
400,prince rupert,54.3161,-130.3201,9.830000000000041,90,100,11.83,CA,1696164068
401,thinadhoo,0.5333,72.9333,28.230000000000018,71,100,5.75,MV,1696164444
402,ma'an,26.9775,110.7211,24.950000000000045,74,100,4.02,CN,1696164444
403,nuku'alofa,-21.1333,-175.2,21.189999999999998,73,40,4.63,TO,1696164026
404,kralendijk,12.15,-68.2667,30.99000000000001,70,20,2.57,BQ,1696164445
405,inirida,3.8653,-67.9239,27.650000000000034,79,100,1.19,CO,1696164445
406,hanceville,34.0607,-86.7675,21.420000000000016,68,0,1.67,US,1696164445
407,shendi,16.6915,33.4341,41.59000000000003,10,0,6.24,SD,1696164446
408,rumoi,43.9344,141.6428,14.640000000000043,84,50,5.27,JP,1696164446
409,booue,-0.0921,11.9385,31.28000000000003,64,59,0.21,GA,1696164446
410,naama,33.2667,-0.3167,28.629999999999995,17,2,0.34,DZ,1696164448
411,sengkang,-4.1279,120.0297,22.08000000000004,82,3,0.77,ID,1696164448
412,colonia,50.9333,6.95,26.640000000000043,53,0,3.6,DE,1696164044
413,buenavista del norte,28.3746,-16.861,29.75,69,2,4.44,ES,1696164449
414,port blair,11.6667,92.75,26.02000000000004,89,100,3.09,IN,1696164449
415,taltal,-25.4,-70.4833,16.590000000000032,72,0,1.88,CL,1696163994
416,hirara,24.8,125.2833,28.150000000000034,83,20,7.72,JP,1696164450
417,xining,36.6167,101.7667,13.620000000000005,78,96,2.52,CN,1696164451
418,alofi,-19.0595,-169.9187,21.939999999999998,73,100,5.66,NU,1696164451
419,isla del bosque,22.7333,-105.85,27.450000000000045,87,11,0.65,MX,1696164452
420,fonte boa,-2.4959,-66.2662,28.27000000000004,74,100,1.12,BR,1696164452
421,san luis de la loma,17.2706,-100.8939,26.07000000000005,88,68,2.0,MX,1696164452
422,kirakira,-10.4544,161.9205,25.220000000000027,87,86,4.46,SB,1696164068
423,bantay,17.5847,120.3892,27.5,88,100,3.07,PH,1696164454
424,praia da vitoria,38.7333,-27.0667,22.140000000000043,68,20,3.94,PT,1696163927
425,montepuez,-13.1256,38.9997,34.660000000000025,17,61,3.02,MZ,1696163926
426,torroella de montgri,42.0425,3.127,30.670000000000016,52,0,3.76,ES,1696164455
427,vernon,50.2581,-119.2691,5.720000000000027,89,94,3.09,CA,1696164306
428,geraldton,-28.7667,114.6,19.230000000000018,63,100,5.66,AU,1696164017
429,envira,-7.3,-70.2167,25.08000000000004,92,100,0.29,BR,1696164456
430,na wa,17.4897,104.1006,29.02000000000004,87,10,1.45,TH,1696164456
431,touba,8.2833,-7.6833,29.870000000000005,63,74,1.88,CI,1696164457
432,skovorodino,53.9833,123.9167,6.360000000000014,68,94,1.02,RU,1696164457
433,mohelnice,49.777,16.9195,20.210000000000036,60,74,3.39,CZ,1696164458
434,klaksvik,62.2266,-6.589,11.510000000000048,94,100,10.59,FO,1696163985
435,chimbarongo,-34.7,-71.05,12.620000000000005,84,18,1.5,CL,1696164459
436,saint-marc,19.1082,-72.6938,29.560000000000002,73,100,1.66,HT,1696164459
437,kita,13.0349,-9.4895,34.39000000000004,43,86,2.38,ML,1696164460
438,buncrana,55.1333,-7.45,16.870000000000005,67,0,6.1,IE,1696164460
439,tromso,69.6496,18.957,7.010000000000048,81,75,2.06,NO,1696164461
440,maamba,-17.3667,27.15,37.77000000000004,16,4,4.06,ZM,1696164461
441,belyy yar,53.6039,91.3903,4.939999999999998,70,75,2.0,RU,1696164055
442,east london,-33.0153,27.9116,19.52000000000004,59,20,5.66,ZA,1696164010
443,santiago de cao,-7.9589,-79.2392,18.07000000000005,94,98,3.09,PE,1696164462
444,ilam,26.9167,87.9167,21.439999999999998,90,75,1.47,NP,1696164463
445,fyzabad,26.7833,82.1333,29.310000000000002,68,8,0.59,IN,1696164463
446,san angelo,31.4638,-100.437,23.30000000000001,80,75,1.79,US,1696164206
447,newman,37.3138,-121.0208,15.590000000000032,81,84,0.73,US,1696163923
448,urangan,-25.3,152.9,20.74000000000001,69,16,4.21,AU,1696164043
449,perugorria,-29.3413,-58.6106,17.620000000000005,50,0,4.39,AR,1696164464
450,la mira,18.035,-102.3266,25.860000000000014,90,98,1.75,MX,1696164465
451,dwarka,22.2394,68.9678,28.230000000000018,72,98,5.93,IN,1696164465
452,general mosconi,-23.1851,-62.303,25.02000000000004,33,55,3.32,AR,1696164465
453,sisimiut,66.9395,-53.6735,1.1899999999999977,65,100,3.55,GL,1696163936
454,pimentel,-6.8367,-79.9342,20.160000000000025,83,81,6.17,PE,1696164466
455,melekeok village,7.4957,134.6367,28.310000000000002,83,75,1.54,PW,1696164467
456,lerwick,60.1545,-1.1494,13.0,95,100,7.51,GB,1696164468
457,les anglais,18.3054,-74.2197,29.24000000000001,74,99,1.35,HT,1696164468
458,san francisco de la paz,14.9,-86.2,22.840000000000032,94,100,0.26,HN,1696164469
459,ghat,24.9647,10.1728,34.99000000000001,16,60,3.07,LY,1696164012
460,richmond,37.5538,-77.4603,17.74000000000001,95,0,2.06,US,1696164254
461,bardai,11.65,7.2333,27.52000000000004,65,96,3.58,NG,1696164040
462,hammerfest,70.6634,23.6821,6.25,87,75,4.12,NO,1696163982
463,antalaha,-14.9003,50.2788,25.860000000000014,71,22,3.39,MG,1696164040
464,as sulayyil,20.4607,45.5779,40.14000000000004,8,0,5.81,SA,1696164471
465,kourou,5.1552,-52.6478,31.03000000000003,58,98,4.13,GF,1696164084
466,pitimbu,-7.4706,-34.8086,28.33000000000004,62,88,5.61,BR,1696164471
467,puerto leguizamo,-0.1934,-74.7819,24.54000000000002,94,100,0.44,CO,1696164033
468,thunder bay,48.4001,-89.3168,15.990000000000009,100,100,3.6,CA,1696163794
469,shahganj,26.05,82.6833,28.610000000000014,70,72,1.59,IN,1696164472
470,sitka,57.0531,-135.33,12.939999999999998,67,100,4.63,US,1696163706
471,tsementnyy,57.4678,60.1439,14.720000000000027,55,0,3.05,RU,1696164473
472,palu,-0.8917,119.8707,25.02000000000004,95,12,0.71,ID,1696164473
473,senanga,-16.1167,23.2667,40.47000000000003,8,5,1.91,ZM,1696164474
474,necochea,-38.5473,-58.7368,10.990000000000009,76,78,1.07,AR,1696164046
475,broome,42.2506,-75.833,15.670000000000016,95,0,3.09,US,1696164034
476,afaahiti,-17.75,-149.2833,22.930000000000007,85,42,9.14,PF,1696164018
477,zhenlai,45.8495,123.2973,12.650000000000034,44,97,2.59,CN,1696164476
478,san antonio de pale,-1.4014,5.6325,25.450000000000045,81,48,5.98,GQ,1696164016
479,mil'kovo,55.6078,37.7956,16.170000000000016,51,100,4.43,RU,1696164477
480,guane,22.2025,-84.0875,27.010000000000048,86,30,2.57,CU,1696164478
481,kakata,6.53,-10.3517,28.49000000000001,84,100,1.65,LR,1696164478
482,koungheul,13.9833,-14.8,34.07000000000005,53,100,1.91,SN,1696164479
483,ust'-ilimsk,58.0006,102.6619,1.3600000000000136,74,100,4.47,RU,1696164048
484,shingu,33.7333,135.9833,20.230000000000018,84,72,2.91,JP,1696164479
485,santa ana,33.7456,-117.8678,16.140000000000043,81,100,0.0,US,1696164465
486,bafra,41.5678,35.9069,22.510000000000048,70,100,4.4,TR,1696164480
487,arkhangel'sk,64.5401,40.5433,12.850000000000023,84,100,3.79,RU,1696164062
488,inhambane,-23.865,35.3833,23.99000000000001,69,75,9.39,MZ,1696164482
489,ouani,-12.1322,44.4258,26.57000000000005,70,57,2.65,KM,1696164483
490,springe,52.2085,9.5542,22.49000000000001,68,100,5.65,DE,1696164483
491,baoqing,46.3317,132.2111,7.82000000000005,88,27,2.29,CN,1696164484
492,smithers,54.7804,-127.1743,5.180000000000007,100,100,0.0,CA,1696163931
493,maturin,9.75,-63.1767,29.58000000000004,72,100,1.37,VE,1696164485
494,aliabad,41.4822,46.6353,24.79000000000002,50,75,1.03,AZ,1696164485
495,soto la marina,23.7667,-98.2167,23.80000000000001,89,0,1.34,MX,1696164377
496,sinabang,2.4803,96.3801,26.57000000000005,85,31,3.57,ID,1696164486
497,darwin,-12.4611,130.8418,27.99000000000001,78,20,4.63,AU,1696164073
498,belmonte,-15.8631,-38.8828,26.400000000000034,63,14,3.31,BR,1696164033
499,gornozavodsk,58.3758,58.3211,11.870000000000005,69,93,3.76,RU,1696164487
500,arroio do meio,-29.4011,-51.945,16.04000000000002,86,84,1.51,BR,1696164487
501,cabreuva,-23.3075,-47.1328,25.74000000000001,60,78,3.72,BR,1696164487
502,mejit,10.2753,170.8646,26.730000000000018,76,100,2.35,MH,1696163934
503,walden,41.5612,-74.1885,16.879999999999995,97,100,0.0,US,1696164488
504,cabinda,-5.55,12.2,28.08000000000004,74,75,3.6,AO,1696164489
505,lompoc,34.6391,-120.4579,13.770000000000039,87,0,1.79,US,1696163996
506,padang,-0.9492,100.3543,26.03000000000003,89,99,2.43,ID,1696164490
507,curillo,1.0333,-75.9191,24.260000000000048,91,100,0.69,CO,1696164491
508,labasa,-16.4167,179.3833,21.900000000000034,69,100,5.46,FJ,1696164491
509,decorah,43.3033,-91.7857,19.590000000000032,100,0,2.06,US,1696164492
510,chegdomyn,51.1167,133.0167,6.2900000000000205,88,98,1.79,RU,1696164492
511,vanimo,-2.6741,141.3028,26.27000000000004,88,86,1.41,PG,1696164001
512,grants,35.1473,-107.8514,10.129999999999995,57,0,4.12,US,1696164493
513,kapuskasing,49.4169,-82.4331,10.050000000000011,100,100,2.06,CA,1696164017
514,sungai penuh,-2.0833,101.3833,19.78000000000003,96,100,0.57,ID,1696164494
515,serowe,-22.3833,26.7167,36.370000000000005,9,1,3.24,BW,1696164494
516,shakiso,5.75,38.9167,20.53000000000003,78,90,1.61,ET,1696163991
517,dalbandin,28.8947,64.4101,30.220000000000027,9,0,2.41,PK,1696164253
518,nchelenge,-9.3451,28.734,31.700000000000045,39,4,4.29,ZM,1696164495
519,groves,29.9483,-93.9171,23.0,88,0,3.6,US,1696164496
520,cabedelo,-6.9811,-34.8339,28.370000000000005,65,84,6.28,BR,1696164036
521,flekkefjord,58.2971,6.6607,14.410000000000025,85,100,1.27,NO,1696164497
522,san patricio,28.017,-97.5169,28.920000000000016,82,13,3.57,US,1696163986
523,peterhead,57.5058,-1.7981,19.689999999999998,72,7,3.42,GB,1696164081
524,itoman,26.1247,127.6694,28.010000000000048,77,20,6.17,JP,1696164038
525,chonchi,-42.6128,-73.8092,9.510000000000048,99,100,1.33,CL,1696163987
526,arraias,-12.9288,-46.9437,33.27000000000004,21,9,2.96,BR,1696164498
527,samannud,30.9603,31.2433,31.210000000000036,31,100,6.77,EG,1696164499
528,kutoarjo,-7.7169,109.9128,22.640000000000043,92,5,1.35,ID,1696164499
529,midvagur,62.0511,-7.1939,11.460000000000036,93,100,7.2,FO,1696164500
530,changping,40.2186,116.2197,13.800000000000011,37,100,1.3,CN,1696164501
531,kutum,14.2,24.6667,34.460000000000036,20,100,6.99,SD,1696164501
532,kavieng,-2.5744,150.7967,27.410000000000025,81,95,2.22,PG,1696164079
533,labrador city,52.9463,-66.9114,7.9500000000000455,71,75,5.66,CA,1696164502
534,tabou,4.423,-7.3528,26.420000000000016,85,50,4.91,CI,1696164502
535,caleta de carquin,-11.0925,-77.6267,18.870000000000005,86,86,3.94,PE,1696164503
536,hays,30.0502,-98.0336,23.27000000000004,89,99,2.59,US,1696164206
537,chippewa falls,44.9369,-91.3929,19.430000000000007,94,0,0.0,US,1696164302
538,atlantic,39.4668,-74.6663,16.600000000000023,95,0,4.12,US,1696164504
539,vila franca do campo,37.7167,-25.4333,20.49000000000001,99,100,3.16,PT,1696164060
540,khandyga,62.6667,135.6,2.150000000000034,73,93,1.23,RU,1696163927
541,anna regina,7.2644,-58.5077,29.379999999999995,75,100,4.17,GY,1696164505
542,buka,40.8108,69.1986,22.560000000000002,21,97,4.72,UZ,1696164066
543,twon-brass,4.3151,6.2418,27.120000000000005,81,52,6.39,NG,1696164506
544,nadi,-17.8,177.4167,20.0,68,20,3.09,FJ,1696163983
545,canico,32.6333,-16.85,28.170000000000016,74,20,3.6,PT,1696164507
546,xiva,41.3783,60.3639,22.99000000000001,22,6,2.82,UZ,1696164507
547,revda,56.801,59.9303,11.78000000000003,70,0,2.97,RU,1696164021
548,conceicao da barra,-18.5933,-39.7322,27.670000000000016,55,99,3.54,BR,1696164508
549,kargil,34.5667,76.1,11.29000000000002,32,12,3.11,IN,1696164508
550,swift current,50.2834,-107.8014,8.450000000000045,100,100,9.77,CA,1696164407
551,moussoro,13.6408,16.4901,35.610000000000014,20,49,3.27,TD,1696164509
552,la ronge,55.1001,-105.2842,8.140000000000043,71,100,3.09,CA,1696163996
553,elin pelin,42.6667,23.6,23.54000000000002,43,75,5.66,BG,1696164510
554,muborak,39.2553,65.1528,23.24000000000001,17,35,4.96,UZ,1696164511
555,gore,-46.1028,168.9436,13.080000000000041,66,100,3.64,NZ,1696164511
556,griffith,41.5284,-87.4237,18.83000000000004,94,0,1.54,US,1696164511
557,juan griego,11.0817,-63.9655,29.890000000000043,70,100,1.49,VE,1696164512
558,huanta,-12.9333,-74.25,15.220000000000027,67,74,0.34,PE,1696164512
559,dhari,21.3333,71.0167,28.390000000000043,56,68,4.33,IN,1696164512
560,dunedin,-45.8742,170.5036,10.450000000000045,80,100,0.45,NZ,1696164513
561,kholmsk,47.0511,142.0569,13.189999999999998,86,99,6.24,RU,1696164514
562,vila do maio,15.1333,-23.2167,31.439999999999998,77,100,7.19,CV,1696164514
563,essaouira,31.5125,-9.77,36.72000000000003,16,99,3.09,MA,1696164071
564,ban su-ngai pa di,6.0724,101.8717,28.77000000000004,94,77,0.49,TH,1696164515
565,kuqa,41.7278,82.9364,21.80000000000001,24,10,2.39,CN,1696164052
566,kisiwani,-4.1333,37.95,30.57000000000005,39,13,2.48,TZ,1696164515
567,moa,20.6569,-74.9403,29.0,81,70,4.35,CU,1696164516
568,ghanzi,-21.5667,21.7833,35.99000000000001,6,0,3.47,BW,1696163982
569,aioun,16.6614,-9.6149,38.59000000000003,9,69,2.55,MR,1696164517
570,eleskirt,39.8033,42.6736,18.920000000000016,40,97,5.1,TR,1696164517
571,siocon,7.7061,122.1353,26.350000000000023,89,100,2.1,PH,1696164517
